altimeter_type,cycle_number,year_fraction,num_observations,weighted_observations,GMSL_no_GIA,stddev_no_GIA,smoothed_no_GIA,GMSL_GIA,stddev_GIA,smoothed_GIA,smoothed_GIA_detrended,smoothed_no_GIA_detrended
0.0,11.0,1993.011526,466881.0,338409.69,-37.91,89.01,-37.67,-37.9,89.01,-37.66,-37.64,-37.66
0.0,12.0,1993.038692,459563.0,333609.59,-40.95,89.95,-39.07,-40.94,89.95,-39.06,-38.53,-38.55
0.0,13.0,1993.065858,402996.0,292736.5,-41.09,86.9,-39.11,-41.07,86.9,-39.09,-38.16,-38.19
0.0,14.0,1993.093025,462894.0,336670.31,-43.38,88.73,-39.4,-43.36,88.73,-39.38,-38.12,-38.16
0.0,15.0,1993.120191,460498.0,332486.09,-38.66,89.87,-38.51,-38.63,89.87,-38.48,-36.96,-37.0
0.0,16.0,1993.147357,415229.0,300489.59,-35.75,89.54,-37.37,-35.71,89.54,-37.33,-35.57,-35.61
0.0,17.0,1993.174523,470588.0,340262.31,-34.13,87.56,-36.41,-34.09,87.56,-36.37,-34.36,-34.41
0.0,18.0,1993.201689,469308.0,339210.91,-34.79,88.49,-35.87,-34.74,88.48,-35.82,-33.54,-33.59
0.0,19.0,1993.228855,464654.0,335581.31,-35.91,87.78,-35.75,-35.85,87.78,-35.69,-33.1,-33.16
999.0,20.0,1993.256021,450755.0,327812.59,-38.21,95.18,-35.85,-38.15,95.17,-35.79,-32.85,-32.91
0.0,21.0,1993.283188,467062.0,337673.91,-38.16,87.2,-36.01,-38.09,87.2,-35.94,-32.63,-32.69
0.0,22.0,1993.310354,472295.0,341114.91,-33.8,86.35,-36.21,-33.72,86.34,-36.13,-32.45,-32.53
0.0,23.0,1993.33752,469212.0,340206.81,-35.02,85.72,-36.49,-34.93,85.71,-36.4,-32.4,-32.48
0.0,24.0,1993.364686,471421.0,340656.59,-37.97,85.9,-36.57,-37.88,85.9,-36.48,-32.25,-32.33
0.0,25.0,1993.391852,472424.0,340986.5,-38.8,84.84,-36.74,-38.71,84.84,-36.64,-32.31,-32.4
0.0,26.0,1993.419018,472277.0,341267.19,-38.31,84.77,-36.06,-38.21,84.77,-35.96,-31.7,-31.8
0.0,27.0,1993.446185,469214.0,339717.31,-35.89,85.0,-35.45,-35.78,85.0,-35.35,-31.37,-31.47
0.0,28.0,1993.473351,433670.0,315057.31,-32.3,83.26,-34.48,-32.19,83.25,-34.37,-30.89,-31.0
0.0,29.0,1993.500517,465358.0,340186.5,-32.44,82.44,-33.63,-32.32,82.43,-33.51,-30.74,-30.86
0.0,30.0,1993.527683,461887.0,337891.81,-32.35,84.15,-32.99,-32.22,84.16,-32.86,-31.0,-31.12
999.0,31.0,1993.554849,248043.0,185244.8,-34.62,89.16,-32.4,-34.49,89.17,-32.26,-31.45,-31.58
0.0,32.0,1993.582015,458887.0,337013.91,-34.19,86.63,-31.61,-34.04,86.64,-31.47,-31.8,-31.93
0.0,33.0,1993.609181,427662.0,313966.81,-32.4,87.66,-30.6,-32.26,87.66,-30.45,-31.95,-32.09
0.0,34.0,1993.636348,455037.0,335887.81,-28.58,88.26,-29.56,-28.43,88.27,-29.41,-32.03,-32.17
0.0,35.0,1993.663514,453806.0,335852.41,-26.1,87.31,-28.65,-25.94,87.32,-28.49,-32.12,-32.27
0.0,36.0,1993.69068,454905.0,336206.69,-27.21,85.89,-27.99,-27.04,85.91,-27.83,-32.28,-32.43
0.0,37.0,1993.717846,411039.0,304372.19,-29.89,86.01,-27.63,-29.72,86.03,-27.45,-32.5,-32.67
0.0,38.0,1993.745012,455210.0,336768.31,-27.09,86.41,-27.17,-26.91,86.42,-26.99,-32.38,-32.55
0.0,39.0,1993.772178,453675.0,335532.59,-24.43,86.45,-26.96,-24.24,86.47,-26.77,-32.23,-32.41
0.0,40.0,1993.799345,455839.0,335952.41,-26.68,85.66,-27.07,-26.48,85.68,-26.88,-32.15,-32.33
999.0,41.0,1993.826511,448130.0,332835.0,-27.44,92.86,-27.56,-27.24,92.87,-27.36,-32.21,-32.41
0.0,42.0,1993.853677,463007.0,339321.5,-27.52,85.68,-28.19,-27.31,85.7,-27.98,-32.23,-32.45
0.0,43.0,1993.880843,462694.0,338457.41,-30.15,85.09,-28.59,-29.93,85.1,-28.37,-31.9,-32.12
0.0,44.0,1993.908009,451036.0,328310.69,-30.83,85.06,-28.68,-30.61,85.07,-28.45,-31.18,-31.42
0.0,45.0,1993.935175,469278.0,340230.09,-28.03,84.34,-28.66,-27.81,84.35,-28.44,-30.37,-30.6
0.0,46.0,1993.962341,471726.0,340721.69,-25.14,85.21,-28.87,-24.91,85.21,-28.64,-29.8,-30.04
0.0,47.0,1993.989508,462492.0,334449.81,-27.51,84.63,-29.81,-27.27,84.63,-29.57,-30.04,-30.29
0.0,48.0,1994.016674,473690.0,342222.0,-33.47,84.33,-30.38,-33.22,84.33,-30.13,-30.0,-30.27
0.0,49.0,1994.04384,467306.0,338170.59,-32.06,83.21,-31.26,-31.81,83.21,-31.0,-30.39,-30.66
0.0,50.0,1994.071006,464918.0,336643.41,-30.23,82.83,-32.02,-29.97,82.83,-31.76,-30.76,-31.03
0.0,51.0,1994.098172,470781.0,339876.59,-33.39,81.82,-32.55,-33.12,81.82,-32.28,-30.97,-31.25
0.0,52.0,1994.125338,473508.0,342070.59,-35.07,81.34,-32.76,-34.79,81.34,-32.48,-30.91,-31.2
0.0,53.0,1994.152505,473996.0,342584.59,-34.28,82.67,-32.57,-34.0,82.66,-32.29,-30.48,-30.77
0.0,54.0,1994.179671,468378.0,338650.09,-29.84,85.0,-32.03,-29.55,84.98,-31.74,-29.68,-29.98
999.0,55.0,1994.206837,370024.0,269158.41,-30.85,89.45,-31.38,-30.55,89.43,-31.09,-28.75,-29.05
0.0,56.0,1994.234003,470683.0,339998.0,-30.31,83.77,-31.0,-30.01,83.75,-30.7,-28.04,-28.34
0.0,57.0,1994.261169,471748.0,340497.81,-30.3,83.85,-31.07,-29.99,83.83,-30.76,-27.75,-28.06
0.0,58.0,1994.288335,471502.0,340161.19,-30.32,84.03,-31.76,-30.01,84.0,-31.45,-28.06,-28.37
0.0,59.0,1994.315501,470623.0,338946.0,-31.28,82.62,-32.31,-30.96,82.59,-31.99,-28.24,-28.56
0.0,60.0,1994.342668,473790.0,342400.0,-33.83,81.66,-33.15,-33.5,81.65,-32.82,-28.77,-29.09
0.0,61.0,1994.369834,470816.0,339977.5,-35.17,82.16,-33.56,-34.84,82.16,-33.22,-28.96,-29.29
0.0,62.0,1994.397,471121.0,340797.59,-37.19,82.19,-34.06,-36.86,82.17,-33.72,-29.39,-29.72
0.0,63.0,1994.424166,471108.0,340831.59,-33.33,81.14,-33.95,-32.98,81.12,-33.6,-29.38,-29.73
0.0,64.0,1994.451332,466586.0,338917.0,-30.98,81.14,-33.6,-30.62,81.13,-33.24,-29.34,-29.7
999.0,65.0,1994.478498,457711.0,337475.09,-33.62,84.96,-33.09,-33.26,84.96,-32.72,-29.36,-29.73
0.0,66.0,1994.505664,465958.0,340471.81,-36.04,80.45,-32.31,-35.67,80.46,-31.94,-29.33,-29.7
0.0,67.0,1994.532831,462304.0,338302.09,-32.28,82.86,-31.18,-31.9,82.86,-30.8,-29.13,-29.5
0.0,68.0,1994.559997,455159.0,335523.69,-30.47,84.82,-29.74,-30.09,84.83,-29.35,-28.75,-29.13
0.0,69.0,1994.587163,456894.0,336533.19,-27.13,85.72,-28.14,-26.74,85.75,-27.76,-28.31,-28.69
0.0,70.0,1994.614329,456723.0,337412.19,-26.6,86.04,-26.59,-26.21,86.07,-26.2,-27.92,-28.3
0.0,71.0,1994.641495,455308.0,336940.91,-24.5,88.41,-25.57,-24.1,88.43,-25.16,-27.98,-28.38
0.0,72.0,1994.668661,451235.0,335363.81,-22.88,91.06,-24.43,-22.47,91.09,-24.02,-27.82,-28.22
0.0,73.0,1994.695828,445895.0,330449.5,-22.61,92.86,-23.52,-22.19,92.89,-23.1,-27.68,-28.09
0.0,74.0,1994.722994,454065.0,336648.09,-23.36,95.47,-23.05,-22.94,95.51,-22.63,-27.76,-28.17
0.0,75.0,1994.75016,448385.0,332759.59,-23.53,91.11,-22.72,-23.1,91.15,-22.3,-27.72,-28.13
0.0,76.0,1994.777326,448257.0,331254.31,-22.2,91.82,-22.52,-21.76,91.86,-22.08,-27.52,-27.95
0.0,77.0,1994.804492,457823.0,337159.19,-20.5,91.94,-22.56,-20.06,91.96,-22.12,-27.33,-27.76
0.0,78.0,1994.831658,457520.0,337288.5,-22.1,94.24,-23.03,-21.66,94.27,-22.58,-27.33,-27.78
999.0,79.0,1994.858824,391912.0,291774.41,-21.13,100.25,-23.83,-20.68,100.28,-23.38,-27.5,-27.96
0.0,80.0,1994.885991,459199.0,334615.69,-26.03,95.14,-24.53,-25.57,95.17,-24.07,-27.45,-27.92
0.0,81.0,1994.913157,468761.0,340287.31,-27.96,91.67,-24.76,-27.49,91.7,-24.29,-26.87,-27.35
0.0,82.0,1994.940323,471880.0,341212.0,-23.47,90.49,-24.62,-23.0,90.51,-24.14,-25.92,-26.41
0.0,83.0,1994.967489,471457.0,340622.91,-22.49,91.91,-24.43,-22.01,91.92,-23.95,-24.97,-25.46
0.0,84.0,1994.994655,470979.0,339888.41,-23.93,95.12,-24.6,-23.44,95.12,-24.12,-24.47,-24.96
0.0,85.0,1995.021821,471026.0,340351.09,-24.74,93.96,-24.85,-24.25,93.98,-24.35,-24.12,-24.64
0.0,86.0,1995.048988,472017.0,341216.81,-26.12,90.75,-25.18,-25.62,90.75,-24.68,-23.99,-24.5
0.0,87.0,1995.076154,472139.0,341221.19,-22.89,91.79,-25.83,-22.39,91.77,-25.33,-24.27,-24.78
0.0,88.0,1995.10332,470527.0,340201.31,-26.78,89.27,-26.53,-26.27,89.25,-26.02,-24.66,-25.18
0.0,89.0,1995.130486,471748.0,341435.41,-30.93,88.72,-27.07,-30.41,88.7,-26.55,-24.94,-25.46
0.0,90.0,1995.157652,472356.0,340950.09,-27.86,88.51,-27.07,-27.34,88.5,-26.55,-24.7,-25.22
999.0,91.0,1995.184818,467602.0,339368.81,-25.27,96.69,-27.13,-24.74,96.67,-26.6,-24.49,-25.03
0.0,92.0,1995.211984,470810.0,339515.59,-23.32,92.19,-27.01,-22.78,92.14,-26.48,-24.09,-24.62
0.0,93.0,1995.239151,468364.0,338484.09,-28.77,88.06,-27.13,-28.23,88.04,-26.58,-23.86,-24.41
0.0,94.0,1995.266317,470886.0,340574.41,-27.47,87.24,-27.43,-26.92,87.22,-26.88,-23.8,-24.35
0.0,95.0,1995.293483,472233.0,341505.81,-26.96,87.2,-27.84,-26.4,87.17,-27.28,-23.82,-24.38
0.0,96.0,1995.320649,471438.0,340141.09,-29.11,85.23,-28.14,-28.55,85.21,-27.57,-23.76,-24.33
999.0,97.0,1995.347815,463421.0,338727.5,-30.26,89.04,-28.36,-29.69,89.04,-27.79,-23.69,-24.25
0.0,98.0,1995.374981,470371.0,339826.81,-30.83,82.11,-28.52,-30.25,82.08,-27.94,-23.65,-24.23
0.0,99.0,1995.402148,469037.0,338584.31,-28.48,81.28,-28.37,-27.89,81.26,-27.78,-23.45,-24.04
0.0,100.0,1995.429314,451851.0,327309.91,-25.24,83.11,-28.3,-24.64,83.11,-27.7,-23.53,-24.12
0.0,101.0,1995.45648,469251.0,340423.59,-27.76,81.96,-28.44,-27.16,81.95,-27.84,-24.03,-24.62
0.0,102.0,1995.483646,468432.0,341184.69,-30.55,80.87,-28.69,-29.95,80.85,-28.09,-24.86,-25.45
999.0,103.0,1995.510812,453752.0,336112.91,-32.02,86.13,-28.31,-31.41,86.11,-27.7,-25.26,-25.86
0.0,104.0,1995.537978,460522.0,337892.41,-31.76,81.97,-28.11,-31.14,81.96,-27.49,-26.01,-26.62
0.0,105.0,1995.565144,461910.0,339843.31,-27.95,81.05,-26.92,-27.32,81.06,-26.29,-25.9,-26.53
0.0,106.0,1995.592311,460038.0,339685.09,-25.43,80.33,-25.4,-24.8,80.34,-24.77,-25.55,-26.17
0.0,107.0,1995.619477,453423.0,335848.91,-22.51,83.2,-23.63,-21.86,83.22,-22.98,-24.91,-25.56
0.0,108.0,1995.646643,453238.0,335269.31,-22.93,83.17,-22.01,-22.28,83.18,-21.36,-24.38,-25.02
0.0,109.0,1995.673809,447019.0,331052.0,-21.86,83.16,-20.48,-21.2,83.18,-19.82,-23.78,-24.43
0.0,110.0,1995.700975,454617.0,336469.69,-17.63,83.75,-18.82,-16.97,83.79,-18.16,-22.87,-23.52
0.0,111.0,1995.728141,453562.0,336053.31,-12.17,84.39,-18.38,-11.5,84.44,-17.71,-22.92,-23.58
0.0,112.0,1995.755307,456662.0,336903.81,-17.21,85.49,-17.69,-16.54,85.52,-17.03,-22.47,-23.13
0.0,113.0,1995.782474,458007.0,337970.19,-19.02,86.32,-18.26,-18.35,86.35,-17.58,-22.99,-23.67
999.0,114.0,1995.80964,449583.0,334572.19,-20.82,88.72,-19.22,-20.14,88.76,-18.54,-23.68,-24.35
0.0,115.0,1995.836806,457508.0,334886.0,-21.56,82.66,-20.11,-20.87,82.68,-19.42,-24.06,-24.75
0.0,116.0,1995.863972,465355.0,340553.69,-21.8,82.67,-20.67,-21.11,82.69,-19.97,-23.96,-24.66
0.0,117.0,1995.891138,407831.0,298133.81,-19.06,82.25,-21.05,-18.36,82.25,-20.36,-23.59,-24.29
999.0,118.0,1995.918304,1339.0,949.8,-34.75,74.2,-21.53,-33.5,74.22,-20.82,-23.25,-23.96
0.0,119.0,1995.945471,472181.0,341703.19,-23.26,81.41,-22.4,-22.55,81.43,-21.69,-23.32,-24.04
0.0,120.0,1995.972637,470088.0,339366.31,-19.53,79.81,-23.2,-18.81,79.83,-22.48,-23.37,-24.1
0.0,121.0,1995.999803,470640.0,338971.31,-24.21,80.18,-24.03,-23.49,80.18,-23.31,-23.54,-24.27
0.0,122.0,1996.026895,465272.0,335374.59,-26.43,80.18,-24.89,-25.7,80.18,-24.16,-23.84,-24.58
0.0,123.0,1996.053987,334044.0,240313.8,-26.84,80.58,-25.47,-26.1,80.57,-24.74,-23.97,-24.71
0.0,124.0,1996.081079,473749.0,342202.81,-27.93,80.82,-25.43,-27.19,80.78,-24.69,-23.57,-24.32
0.0,125.0,1996.108171,467687.0,337890.09,-23.79,82.97,-25.45,-23.03,82.95,-24.7,-23.29,-24.05
999.0,126.0,1996.135263,468409.0,339367.91,-23.79,87.37,-25.15,-23.03,87.34,-24.39,-22.73,-23.5
0.0,127.0,1996.162355,455513.0,328192.59,-23.23,82.78,-25.07,-22.46,82.73,-24.29,-22.39,-23.18
0.0,128.0,1996.189447,472559.0,341211.91,-26.41,84.0,-25.38,-25.63,83.95,-24.6,-22.45,-23.23
0.0,129.0,1996.216539,169225.0,120708.1,-24.01,83.45,-26.11,-23.22,83.43,-25.33,-22.88,-23.67
0.0,130.0,1996.243631,472099.0,341303.69,-24.22,86.36,-27.18,-23.43,86.28,-26.39,-23.61,-24.4
0.0,131.0,1996.270723,473865.0,341610.81,-30.7,84.77,-28.26,-29.91,84.7,-27.46,-24.32,-25.12
0.0,132.0,1996.297815,470960.0,339510.5,-31.53,82.25,-29.08,-30.73,82.18,-28.28,-24.77,-25.56
0.0,133.0,1996.324907,475359.0,342789.19,-31.53,82.93,-29.88,-30.72,82.88,-29.07,-25.21,-26.02
0.0,134.0,1996.351998,472764.0,341265.91,-29.86,84.94,-29.91,-29.05,84.89,-29.09,-24.95,-25.77
0.0,135.0,1996.37909,472258.0,340850.09,-29.93,82.7,-29.63,-29.11,82.64,-28.81,-24.5,-25.32
0.0,136.0,1996.406182,469866.0,340038.0,-27.93,82.99,-29.26,-27.1,82.96,-28.43,-24.11,-24.94
0.0,137.0,1996.433274,470677.0,340044.41,-28.79,82.45,-28.84,-27.95,82.42,-28.0,-23.86,-24.7
999.0,138.0,1996.460366,436810.0,320407.31,-28.64,82.28,-28.26,-27.8,82.25,-27.42,-23.68,-24.51
0.0,139.0,1996.487458,465648.0,339154.41,-29.95,81.58,-27.4,-29.1,81.55,-26.55,-23.42,-24.26
0.0,140.0,1996.51455,464692.0,338828.5,-27.62,80.92,-26.33,-26.76,80.93,-25.46,-23.14,-24.0
0.0,141.0,1996.541642,458537.0,336356.41,-24.93,81.85,-25.27,-24.06,81.85,-24.4,-23.06,-23.92
0.0,142.0,1996.568734,459492.0,337982.59,-21.17,83.01,-24.48,-20.3,82.99,-23.6,-23.36,-24.24
0.0,143.0,1996.595826,458344.0,337409.91,-22.95,81.62,-24.11,-22.07,81.65,-23.23,-24.16,-25.03
0.0,144.0,1996.622918,447096.0,330394.59,-25.0,82.8,-23.65,-24.11,82.85,-22.76,-24.84,-25.72
0.0,145.0,1996.65001,452173.0,335085.81,-24.74,84.32,-23.32,-23.85,84.35,-22.43,-25.58,-26.46
0.0,146.0,1996.677102,453645.0,336808.41,-26.09,85.58,-22.45,-25.19,85.6,-21.55,-25.61,-26.51
0.0,147.0,1996.704194,435502.0,323691.41,-19.93,85.43,-21.16,-19.03,85.46,-20.25,-25.03,-25.93
0.0,148.0,1996.731285,433351.0,322384.41,-17.44,88.18,-19.66,-16.51,88.23,-18.75,-24.0,-24.9
0.0,149.0,1996.758377,455099.0,337505.69,-17.09,85.34,-18.21,-16.17,85.4,-17.29,-22.74,-23.66
999.0,150.0,1996.785469,409487.0,307892.81,-16.72,86.97,-17.1,-15.8,87.02,-16.17,-21.56,-22.49
0.0,151.0,1996.812561,456892.0,338131.59,-16.29,86.48,-16.72,-15.36,86.53,-15.78,-20.87,-21.81
0.0,152.0,1996.839653,461995.0,340199.19,-12.63,87.54,-17.24,-11.69,87.59,-16.29,-20.87,-21.82
0.0,153.0,1996.866745,457727.0,337620.19,-16.06,88.95,-18.53,-15.11,88.98,-17.58,-21.5,-22.45
0.0,154.0,1996.893837,463451.0,340477.41,-22.31,86.16,-20.32,-21.35,86.21,-19.37,-22.52,-23.48
0.0,155.0,1996.920929,467128.0,340386.0,-22.55,85.09,-22.18,-21.6,85.13,-21.22,-23.57,-24.54
0.0,156.0,1996.948021,471084.0,341179.81,-23.52,84.11,-23.71,-22.56,84.13,-22.75,-24.31,-25.28
0.0,157.0,1996.975113,461283.0,332912.91,-28.74,86.58,-25.26,-27.78,86.56,-24.3,-25.12,-26.09
0.0,158.0,1997.002211,473838.0,341851.59,-27.95,86.25,-26.0,-26.98,86.24,-25.03,-25.21,-26.19
0.0,159.0,1997.029377,475272.0,342788.19,-24.53,86.19,-26.31,-23.55,86.22,-25.34,-24.97,-25.96
0.0,160.0,1997.056543,472492.0,341966.09,-26.86,86.94,-26.41,-25.87,86.96,-25.42,-24.62,-25.62
0.0,161.0,1997.083709,473826.0,342333.09,-26.28,85.92,-26.44,-25.29,85.89,-25.45,-24.3,-25.3
999.0,162.0,1997.110875,449796.0,327292.31,-26.37,87.3,-26.45,-25.37,87.26,-25.45,-24.01,-25.02
0.0,163.0,1997.138042,469984.0,340819.5,-27.25,85.54,-26.37,-26.25,85.5,-25.36,-23.68,-24.7
0.0,164.0,1997.165208,470289.0,340623.69,-26.29,86.92,-26.18,-25.28,86.88,-25.17,-23.25,-24.26
0.0,165.0,1997.192374,468058.0,338670.91,-26.19,90.54,-25.97,-25.16,90.48,-24.95,-22.77,-23.79
0.0,166.0,1997.21954,469795.0,339011.91,-25.14,88.55,-25.85,-24.12,88.5,-24.83,-22.35,-23.37
0.0,167.0,1997.246706,470494.0,340125.59,-24.31,88.12,-25.91,-23.28,88.06,-24.88,-22.06,-23.09
0.0,168.0,1997.273872,471096.0,339449.5,-26.03,87.71,-25.94,-24.99,87.64,-24.9,-21.71,-22.75
0.0,169.0,1997.301038,470621.0,338925.31,-28.94,85.11,-26.0,-27.9,85.02,-24.96,-21.4,-22.44
0.0,170.0,1997.328205,469816.0,338774.0,-26.15,85.39,-25.9,-25.1,85.33,-24.85,-20.95,-22.0
0.0,171.0,1997.355371,471155.0,340095.31,-22.7,85.56,-25.74,-21.64,85.57,-24.68,-20.51,-21.57
0.0,172.0,1997.382537,464429.0,335779.69,-26.81,87.64,-25.63,-25.74,87.62,-24.57,-20.25,-21.31
0.0,173.0,1997.409703,468929.0,338787.31,-25.09,89.48,-25.35,-24.02,89.44,-24.28,-19.98,-21.04
999.0,174.0,1997.436869,333340.0,242854.59,-26.19,92.17,-25.17,-25.13,92.14,-24.09,-19.99,-21.07
0.0,175.0,1997.464035,467537.0,339121.41,-28.88,90.08,-24.23,-27.8,90.06,-23.14,-19.47,-20.55
0.0,176.0,1997.491202,467470.0,339996.0,-24.06,93.7,-22.8,-22.96,93.72,-21.7,-18.67,-19.76
0.0,177.0,1997.518368,461504.0,338136.41,-20.51,94.46,-21.17,-19.4,94.48,-20.06,-17.87,-18.97
0.0,178.0,1997.545534,459395.0,337761.31,-16.3,95.25,-19.53,-15.19,95.28,-18.42,-17.23,-18.34
0.0,179.0,1997.5727,455057.0,335261.59,-17.87,95.12,-17.94,-16.76,95.16,-16.82,-16.75,-17.87
999.0,180.0,1997.599866,407634.0,306052.69,-16.6,101.08,-16.28,-15.48,101.11,-15.16,-16.26,-17.37
0.0,181.0,1997.627032,452096.0,335114.91,-16.24,100.06,-14.66,-15.1,100.1,-13.53,-15.78,-16.9
0.0,182.0,1997.654198,445255.0,330564.69,-14.14,102.97,-13.11,-13.0,103.05,-11.97,-15.27,-16.4
0.0,183.0,1997.681365,441541.0,328317.41,-11.73,106.93,-11.77,-10.58,107.01,-10.62,-14.81,-15.95
0.0,184.0,1997.708531,446590.0,331941.5,-7.58,108.64,-10.73,-6.44,108.71,-9.58,-14.45,-15.59
0.0,185.0,1997.735697,442072.0,328539.19,-8.31,110.08,-10.12,-7.16,110.16,-8.97,-14.27,-15.41
999.0,186.0,1997.762863,381734.0,284490.69,-9.29,113.6,-10.27,-8.13,113.68,-9.11,-14.57,-15.73
0.0,187.0,1997.790029,451963.0,333261.0,-11.91,113.75,-10.26,-10.74,113.83,-9.1,-14.46,-15.62
0.0,188.0,1997.817195,453914.0,333423.41,-10.01,113.6,-10.79,-8.84,113.7,-9.62,-14.64,-15.81
0.0,189.0,1997.844362,454269.0,333143.5,-7.42,116.64,-11.65,-6.24,116.71,-10.47,-14.95,-16.13
0.0,190.0,1997.871528,454188.0,332651.81,-13.07,118.89,-13.04,-11.88,118.95,-11.85,-15.64,-16.83
0.0,191.0,1997.898694,449767.0,328064.0,-15.15,116.76,-14.3,-13.96,116.8,-13.11,-16.12,-17.32
0.0,192.0,1997.92586,458664.0,333089.5,-15.73,118.71,-15.45,-14.54,118.75,-14.25,-16.45,-17.66
0.0,193.0,1997.953026,452402.0,327100.31,-19.99,118.44,-16.67,-18.79,118.48,-15.47,-16.88,-18.09
0.0,194.0,1997.980192,466556.0,336535.31,-17.01,114.48,-17.27,-15.8,114.5,-16.06,-16.75,-17.98
0.0,195.0,1998.007358,458911.0,332580.19,-18.14,111.58,-17.62,-16.93,111.59,-16.4,-16.47,-17.7
0.0,196.0,1998.034525,451082.0,325782.41,-16.1,106.13,-17.97,-14.88,106.14,-16.75,-16.29,-17.53
999.0,197.0,1998.061691,388742.0,282103.09,-17.56,109.58,-18.51,-16.35,109.56,-17.28,-16.4,-17.65
0.0,198.0,1998.088857,459715.0,330816.31,-20.05,108.15,-19.15,-18.82,108.14,-17.91,-16.7,-17.95
0.0,199.0,1998.116023,458249.0,330925.31,-19.49,104.78,-19.71,-18.25,104.77,-18.47,-16.99,-18.24
0.0,200.0,1998.143189,463248.0,334861.09,-19.32,103.44,-20.15,-18.07,103.42,-18.9,-17.17,-18.43
0.0,201.0,1998.170355,461633.0,334340.41,-22.04,102.33,-20.49,-20.77,102.32,-19.23,-17.26,-18.53
0.0,202.0,1998.197521,460413.0,333307.59,-19.85,100.82,-20.71,-18.58,100.8,-19.45,-17.21,-18.48
0.0,203.0,1998.224688,459266.0,331820.81,-21.1,101.18,-20.92,-19.82,101.13,-19.65,-17.11,-18.38
0.0,204.0,1998.251854,452555.0,326304.19,-22.81,99.15,-21.06,-21.54,99.13,-19.78,-16.89,-18.17
0.0,205.0,1998.27902,454214.0,328163.69,-19.82,99.12,-21.21,-18.55,99.08,-19.93,-16.67,-17.95
0.0,206.0,1998.306186,455012.0,329108.5,-20.33,99.45,-21.58,-19.04,99.39,-20.3,-16.67,-17.95
0.0,207.0,1998.333352,457068.0,330226.09,-20.93,100.13,-22.37,-19.65,100.09,-21.09,-17.13,-18.41
0.0,208.0,1998.360518,456406.0,330322.5,-24.12,96.92,-23.68,-22.84,96.9,-22.39,-18.18,-19.47
999.0,209.0,1998.387685,389573.0,285629.09,-27.47,99.03,-24.85,-26.16,98.99,-23.55,-19.22,-20.52
0.0,210.0,1998.414851,430568.0,310558.0,-29.91,98.45,-26.14,-28.61,98.39,-24.83,-20.55,-21.86
0.0,211.0,1998.442017,449182.0,325887.59,-28.21,98.61,-26.26,-26.88,98.55,-24.94,-20.91,-22.22
0.0,212.0,1998.469183,459069.0,334103.91,-26.31,96.37,-25.79,-24.97,96.36,-24.46,-20.89,-22.22
0.0,213.0,1998.496349,456393.0,333022.81,-22.02,95.1,-25.16,-20.68,95.09,-23.83,-20.94,-22.27
0.0,214.0,1998.523515,457677.0,334578.09,-23.49,92.57,-24.59,-22.14,92.59,-23.24,-21.23,-22.57
0.0,215.0,1998.550681,452209.0,331874.69,-26.67,92.12,-23.9,-25.32,92.16,-22.55,-21.57,-22.91
999.0,216.0,1998.577848,343323.0,257316.7,-25.93,98.0,-23.19,-24.59,98.04,-21.83,-21.98,-23.34
0.0,217.0,1998.605014,447699.0,331030.19,-22.28,90.79,-22.18,-20.91,90.79,-20.81,-22.13,-23.49
0.0,218.0,1998.63218,445154.0,329914.31,-22.05,90.98,-21.26,-20.68,91.02,-19.88,-22.34,-23.71
0.0,219.0,1998.659346,440851.0,327353.69,-19.03,92.52,-20.6,-17.64,92.58,-19.21,-22.69,-24.07
0.0,220.0,1998.686512,438634.0,326753.69,-18.74,91.24,-20.24,-17.36,91.31,-18.86,-23.2,-24.57
0.0,221.0,1998.713678,445255.0,330824.91,-20.46,90.55,-20.12,-19.07,90.61,-18.73,-23.7,-25.08
0.0,222.0,1998.740845,441334.0,327945.19,-20.78,88.88,-20.17,-19.38,88.92,-18.78,-24.13,-25.51
0.0,223.0,1998.768011,442481.0,328746.31,-20.53,92.1,-20.18,-19.12,92.14,-18.78,-24.24,-25.64
999.0,224.0,1998.795177,426649.0,319447.19,-19.15,96.14,-20.39,-17.73,96.19,-18.99,-24.3,-25.7
0.0,225.0,1998.822343,446630.0,330518.69,-17.43,90.23,-20.91,-16.02,90.31,-19.49,-24.42,-25.84
0.0,226.0,1998.849509,449890.0,331556.69,-21.35,88.83,-21.63,-19.93,88.88,-20.21,-24.57,-25.99
0.0,227.0,1998.876675,438594.0,321901.69,-23.72,89.69,-22.22,-22.3,89.68,-20.79,-24.44,-25.87
0.0,228.0,1998.903841,445637.0,326287.31,-26.72,88.5,-22.75,-25.29,88.49,-21.32,-24.18,-25.61
0.0,229.0,1998.931008,455976.0,332162.0,-19.43,86.38,-22.99,-17.99,86.36,-21.56,-23.61,-25.05
0.0,230.0,1998.958174,455961.0,331517.59,-23.5,84.1,-23.18,-22.06,84.11,-21.74,-23.01,-24.46
0.0,231.0,1998.98534,457482.0,331526.19,-22.68,84.95,-23.4,-21.24,84.97,-21.95,-22.52,-23.98
0.0,232.0,1999.012506,462063.0,333342.0,-25.2,85.3,-23.65,-23.74,85.29,-22.19,-22.15,-23.62
0.0,233.0,1999.039672,461713.0,333694.09,-23.91,82.91,-23.74,-22.45,82.86,-22.28,-21.74,-23.21
